,minutes,points,rebounds,assists,efg,fg3a,fg3m,fg3_pct,fga,fgm,fta,ft_pct,steals,blocks,date,efg_team,fg3a_team,fg3_pct_team,fga_team,fta_team,ft_pct_team,steals_team,blocks_team,to,pace,e_def_rating,e_off_rating,opp_efg,opp_fg3a,opp_fg3_pct,opp_fga,opp_fta,opp_ft_pct,opp_steals,opp_blocks,opp_to,opp_pace,opp_e_def_rating,opp_e_off_rating
Jared Butler,0.28341128142023175,1.0,0.25100254809333356,0.16798352392971516,-0.03699582496728853,0.4317553444239519,0.4262312737516746,0.2826496785947415,0.3454932039646701,0.26296237871182715,-0.031097020805995756,-0.046731630989128706,0.3359026616255204,0.197679561637935,0.32064274069955345,-0.17524724446255682,0.005986228600165729,-0.2613433097869139,-0.2804732725415611,-0.06764736723245786,0.0047693488045785605,-0.2841043006705254,-0.04721175637205083,0.078092009941219,-0.3162376348832353,-0.05131018040805781,-0.03322108215576953,0.14808783784670435,0.00033944546640659115,-0.09418810359465449,0.06493302960787692,-0.3164352548186291,-0.04504356596773452,-0.1020460210145225,0.015696067285076803,0.10332570875203065,-0.08676079175390129,-0.05234561998525281,-0.002433805272662454
Bojan Bogdanovic,0.1254253618571384,1.0,-0.031109468464162772,-0.08631924153532342,-0.07752846917433899,0.2339437614568659,0.2523909352550715,0.15692816987598146,0.20278895715172837,-0.004285877713573324,0.18203332968508026,0.13809216451573386,0.12517513094125796,-0.07570954319434052,-0.23329093545567922,0.12573501195338305,-0.19672175999209277,0.05002064008107815,0.14048278420061247,0.3310478190360465,0.0950083082591166,-0.12869981398385852,-0.2585656764914041,-0.20063005807668036,0.26372411080017855,0.32195813805769213,0.017533268656440632,0.11027076063187023,0.051072215784098984,-0.07943928891692684,0.14870343088485816,0.13221604070699375,-0.039453848788104276,-0.1827479437910004,0.23400317390204925,0.06264709417106032,0.3076923618259185,0.11633434929860356,0.13852249722995383
John Collins,-0.06475771201924291,1.0,-0.03795859333290785,0.047559905956228936,-0.12802131165547756,-0.17544472199187894,-0.13526989598862366,-0.1574033461641455,0.09194970714536757,0.05407393042823591,0.019878782354490906,-0.11759865534983956,-0.1765208229428209,-0.12579940259049796,0.3020653377237148,0.04159633662549624,-0.1382715375923574,-0.07154039674719873,-0.01992769034428046,-0.06669500124846467,0.011312734434235533,-0.13906869555870205,-0.16161138984988727,-0.1244372613016863,0.17659759200300082,0.11960023120738449,0.06125943697350644,0.08636323909872093,0.2310159967674229,-0.14145167687344476,0.23355683579362102,-0.1797339378737674,0.27765307264618116,-0.25852663963701705,0.10109859097277688,-0.08601945025224211,0.07533193449920413,-0.11510852638821795,0.1510583223188808
Isaiah Hartenstein,0.2760135622060998,1.0,0.09055279398879139,0.19686916090436707,0.029581801390535675,0.2135424412335238,0.15001360197648975,0.15001360197648975,0.42020090720912195,0.38273918096269294,-0.0998885399397111,-0.12599273477896128,0.18670409277144173,0.14848806459974795,0.31760117805123683,0.07238662419276619,0.01828085010444208,-0.12782700484369974,-0.049350439041466264,-0.1462541851218408,0.20891687753750846,0.017753131501103084,0.29377555819454776,-0.04226010324777742,-0.16533586583595447,-0.1788083128269912,0.025247075492462096,-0.06785645014541172,0.04319838047801308,-0.2735790139159541,0.08453691701932464,-0.07977127020910939,-0.15162186495638613,-0.022714502557831587,-0.13694297742079034,-0.14313615669260343,-0.032346388606386216,0.03604193065848004,-0.06475218518368495
Cade Cunningham,0.10499922949453423,1.0,0.3459575601051728,-0.12451495797689104,0.034021426664814926,0.15474068979797972,0.16981759652113557,0.20358129042223133,0.22506863914321468,0.14446400608669746,0.16132025036412592,0.22651394733908206,0.09983005365882648,0.2299494900856713,0.03611633714754338,-0.08073725895225733,-0.14251168941679868,-0.09425720061323009,-0.14533501106090013,0.28556525649624415,-0.08186530020900719,0.21480107426529876,-0.15179061382918854,0.02631831686802475,0.14506113571354481,0.2598653602594328,-0.10699336986410492,-0.1958362433837807,0.2391304117454987,0.06458245387603694,0.10198402280239616,-0.29105727222131267,0.13417218317801416,-0.2748660574749736,-0.06267975357920245,0.10423456347938072,-0.13576311440752253,0.30753659191776467,-0.06376501493544377
Buddy Hield,0.426441160678105,1.0,0.10620442603018601,0.5062930728218467,0.05705752311667481,0.22770884544550224,0.19583316125775554,0.13009125214740538,0.32103836018072174,0.3201680442314985,0.04407710591105224,0.17760876183834817,0.20133347792440898,-0.012693217505645706,-0.4447720383660198,0.04848916584718522,-0.44173499433176705,-0.38310811725354005,0.4189669907495908,-0.05757460664596738,-0.2573990028776778,-0.31316828283762943,-0.34615020112433986,0.07635414453418715,0.10657860453612976,0.5408726583468658,0.06846088803762054,0.051262876918594366,0.13536353836982654,-0.17673900428932282,0.02497760282046771,-0.2884836046835546,-0.3083285232850794,-0.06701412858311386,-0.2503909694972637,-0.1324760547882556,0.11322786547967255,-0.322065568295748,-0.028369855571264067
Garrett Temple,0.20201958141662266,1.0,0.31052614155566555,0.15286429535292673,0.07916938444284936,0.029482748813624216,0.06669559079939348,0.10432664597435963,0.12698032124796763,0.11099392837909684,-0.12669748380280058,-0.25968708758061665,-0.22704881974261576,0.42987393545294283,0.4715192608232197,-0.37718605586341797,-0.2883284403900427,-0.4518136295352557,-0.3084505630986197,-0.50700077151617,0.12704452978339298,0.5506855121448194,-0.32578989210329246,0.7211273568623958,-0.36370484505971573,-0.13202585594553412,-0.5281734568646903,-0.13022710650721722,0.12223813109731263,-0.019697714175131734,-0.2205862986776266,-0.30918390921457756,-0.21674156145260706,-0.08944860864090812,0.26868641416333094,-0.10324506064240782,-0.352430120315287,0.0894027229762493,-0.2865426381434752
Kyle Kuzma,-0.07223034556906396,1.0,0.022859975666171494,-0.05817635863292627,-0.18764742123541595,-0.052529790429479264,-0.16592911763380908,-0.2702801330317624,-0.03516879905372324,-0.14854014779236835,0.1276716147427038,-0.12528740678069492,0.005286288683745153,-0.10736670288145987,-0.008182292157080592,0.16527226841829257,0.1321342630275307,0.3112769611114001,0.13193799518495847,0.05926797449411783,-0.018534672385782647,-0.006985529068056754,-0.11563126055830236,0.18961265951142767,0.18283892704897256,-0.033842344045992775,0.01793773071372745,-0.014340329411385324,0.15564239431319438,0.19411145941298014,-0.021979913461925845,-0.021015915712275055,0.021928974512795855,0.1042276815513995,0.09106925480972579,0.12980403606662433,0.08739198608112671,0.06327198002871975,-0.1275832603817049
Tyus Jones,0.08054478417276424,1.0,-0.13087784524988874,-0.03917706273411978,-0.06310541135823758,-0.11112701489757364,-0.08654524397612533,-0.027821063213159147,0.021409269363141782,0.0005149838809757609,0.012001260793424392,-0.0027373651266522636,0.04025959002516632,0.05378069156242013,-0.21900743704132836,0.2665829441686245,-0.20634503823795594,0.2150653842898359,-0.18798138629432976,0.23583450553939636,0.017369066893710188,0.0031030908489902355,0.13874562341055868,-0.05483260809672139,0.008017337380283127,0.09238934557586458,0.24815936656748813,0.21273593250041567,0.08465873310837867,0.05711388992405656,-0.07388616575602279,0.06829783069359485,-0.07773570517827909,-0.12033911593378041,-0.07881840808342414,-0.014728011157529568,-0.16019536599136616,0.10711910087158708,0.2045598381852542
Lauri Markkanen,-0.16039870874105736,1.0,0.12325491796633174,0.07353759733581783,-0.008369775906107107,-0.13004494652082177,-0.133784124343603,-0.059535366456704195,-0.2231287510557521,-0.10555801065085386,-0.014021411036529598,-0.19807087224218478,-0.20828884240012005,-0.1619455978767026,-0.03108107598359979,0.12633500262967975,-0.13920242872133945,-0.00508482760744514,-0.009234059971577273,-0.05234324615993646,0.11144467160479839,0.02740799748024562,-0.08519225543678087,-0.18669702144960632,-0.1051494018259988,-0.12117643732368316,0.07897608201659788,0.2927650656540367,0.16568841947780996,0.15777784882245785,0.12804710562514557,0.019978349486982464,-0.11467253928593188,-0.24418304561926182,0.13128313721646767,0.09254524550229483,0.20890199102699686,0.07835541390995111,0.2257871333928318
Chimezie Metu,-0.20793333330678937,1.0,-0.1274524583455783,0.03445912788125761,-0.1840221678049531,0.021608039985245728,0.04358773211511452,-0.09059458979718492,0.06286537931123495,-0.23201869401860162,-0.5558089039221258,-0.36445637180162066,0.2412602779968771,-0.3048639633500459,0.4513450712176035,-0.13505466105708513,-0.3134850229601442,0.27991159554697004,0.07145097228380415,0.08113315153670601,-0.42312828487758947,0.4142544652954795,0.17229563940628795,-0.22736699838569358,-0.17911691265764812,-0.08870461537631882,-0.14942303626361467,0.09059569612728904,0.47122734319047954,0.3428489603952919,-0.0348986599587702,-0.3319843988760934,0.24750751410952831,-0.35495154590683536,0.5988839622741747,0.08744900763673598,0.024013492098704386,-0.2604432056906381,0.005582431845222464
John Konchar,0.23750094060510846,1.0,0.11610358240086315,0.1629454747137088,0.16255900741422388,0.057928357515119336,0.044097972569538464,0.06807080594828417,0.23280189657828027,0.24532251597702254,0.08324498314516104,0.05871615988097843,0.24712800648882874,0.1359802122997592,0.3231989136762346,0.10252386829617767,-0.24483031531587707,0.3956489837289486,-0.2756700121691232,-0.034836890599606526,-0.008283914944474606,0.5561806367372294,0.02524103242371101,0.3710465546407237,-0.22429188169308314,-0.03870442731516788,-0.027930402138066482,-0.12891501673546274,0.08323583685422038,-0.12124931724008166,0.01744956641855291,-0.3796151466719121,0.03756062340952383,0.06881700176422315,-0.22310161731446254,0.001819810057039146,-0.22247442677295784,-0.0246803141526145,-0.14978423914375674
Malachi Flynn,0.3373332054494324,1.0,0.1100569409442239,0.43425564252072135,-0.2302340775847536,0.3529580642066672,-0.14459316750240236,-0.1786804870921786,0.31333458179019186,-0.022042002297889864,0.22796826978416604,0.3545807586499206,0.3193118159869175,0.055878033892903294,0.35795043029271195,-0.27755071532052783,-0.16281685461803652,-0.25872232301743675,-0.4157709160423151,0.11120415297117099,0.013719746052058383,0.14045328949183256,0.11304080645596774,-0.269251317276533,-0.224534940050593,0.16260649878001618,-0.3762461200784648,-0.39958941439627776,0.25546051708373485,-0.2943610955862921,0.30839103986405336,-0.020317682363039654,0.04267568054095361,0.4666436717279254,0.18793089005209276,0.1487997611889294,-0.01627858875472391,0.07200662131849155,-0.3533450376260389
Jake LaRavia,0.4650062679592309,1.0,-0.031398924741310424,0.3613767360257533,0.06374662336428849,0.3187201725589776,0.13484561297187275,0.0995531046603641,0.29011916094074813,0.2503038781015366,0.493473426101597,0.24791945804916865,0.07052650459441061,0.03786506058556949,0.5691146977006731,-0.5127910216221637,-0.4491862040798816,0.14870831193906087,0.02357335489747392,0.162287204874352,0.25762717835791116,0.49778232066935557,0.2735363493595895,0.1675281623663017,-0.2839643278693072,0.12852138273841998,-0.4649183216626139,0.13727494043416189,-0.11502600895442087,-0.30114783014727303,-0.14512095266023997,-0.018670751063395025,-0.2265836860107125,-0.02844567126363534,-0.06057088596825283,0.2909112693099838,-0.1279074150086533,-0.20088748865811046,0.05192651825031796
Aaron Nesmith,0.14079653523094318,1.0,0.0556445982710196,-0.04565395329671311,-0.18070628140311318,0.22110814826421768,0.019280951904654772,-0.12014266305908099,0.3031038767839011,0.04481228280044576,-0.042902803075113655,-0.05083591670067404,0.1909867786713051,0.24232969726578477,-0.08725511141394947,-0.13032561538718157,-0.17505935902422406,-0.01004699448958042,-0.030624821705200558,0.07650261688520861,-0.013883754512525036,-0.036662252653265684,-0.0016255620011832255,0.08497931545415797,0.02496133567845738,0.26837689682700805,-0.15647735042409613,-0.10220428309619321,0.3131465475636905,-0.21537143416883983,0.16549100754172738,-0.23932616029072737,-0.05294183343506464,0.049661786077649026,0.0689384157084573,-0.07840811212935145,0.015105286496042926,-0.18513832332622135,-0.07485831570440035
Tyrese Maxey,0.0033268758770108177,1.0,-0.1271083420473335,0.019186170212787287,-0.13011533732628475,-0.07031691083063016,-0.034204246584246235,-0.036613529059126945,-0.12282783207903405,-0.1874961406727774,-0.08944906564866077,0.02743658744044208,0.07468677320839233,-0.011681890337022788,0.15650258963360053,0.10492935222192522,0.12259758381422751,0.13603894357797358,-0.019809453186356848,-0.09740350590350655,0.023541315908741003,-0.1152796688367026,0.02933758594932652,-0.06858204503482339,-0.019749932659736617,-0.05717964222320063,0.03132784113110684,0.04952041290784893,0.04193917050208753,0.038653139483711636,-0.053811195680878346,-0.19331115666198084,-0.08218933290306445,0.1504421927770165,-0.0421746215050432,-0.19490011755789086,-0.23495924143377292,-0.06258075841891148,0.038197325989574066
Kyle Lowry,0.226995467495495,1.0,0.08079244097357027,0.49480338075154495,0.12238448976431496,0.02412163853604011,-0.01148905884754219,0.13503148081617616,-0.04316123719888366,-0.09470781875201185,0.13222217623974938,-0.1925302922168712,0.15130624378674226,0.2750527640653115,-0.11606029513177363,0.15022319391595612,-0.02204069475468106,0.01634325577097748,0.009636306655481123,-0.07194336216891635,0.1844703515848269,-0.2112990447581834,-0.0011338699319651652,-0.1318996227472289,-0.058758152921204655,0.17932897284627328,0.10312197946456307,-0.17956613300926413,-0.23305502643685494,-0.06481421065615524,0.05029489272769951,-0.057932002696969964,-0.25992213096212347,0.2394290651029028,-0.01844954710348995,0.443448396038919,0.27787620191621026,0.048368460445598005,-0.30143829508967873
Isaiah Jackson,0.1836353860297417,1.0,-0.12336140478620333,0.2416483883870359,0.087077840650945,-0.03773719238878592,,,0.15605799658930455,0.21033481293428297,0.007328254546408274,-0.03561717423091771,0.2946790433906382,-0.05948299192472963,-0.2612189565988649,0.012702140777639455,0.07628651844306487,0.17974567224572968,0.1673638135021119,0.1233824657281323,-0.05715549508899296,0.1806104512308028,0.009568574043008815,0.04888611834576277,0.2024443776746227,0.13896981676658432,0.07191480733405418,0.07333963720646992,0.038977064713582,0.13113723707796116,0.2110120543401218,0.07364498939355194,-0.006337841531425488,-0.16138480030308108,0.22587288776948208,0.1652819695405555,0.2773412240762879,0.009317618856175575,0.012787193607597737
Jalen Smith,0.4016433985942582,1.0,0.1862926757829662,0.22914676279171758,0.03989440707276615,0.3177382152930832,0.051095579292025184,-0.038356493703129727,0.28361778693211187,0.13663350678784997,-0.014266182267132825,0.10690202289026175,-0.22756094049399392,0.10807226095732751,-0.35862364921773127,-0.26050655926746374,-0.1051051396446627,-0.14318825041899033,0.22929513162279766,0.38466626610630067,0.17692733403016192,0.29397513637140055,0.017884940702304383,0.3470939635744014,0.33256110626438395,0.22592541557778875,-0.421467458227003,-0.1750736407366434,0.2333917031912694,-0.10749400160568355,0.3550568066372454,-0.004885188486264354,-0.06502790602181262,0.12788027721133288,0.016334534016088052,-0.009913476522303793,0.34457211832535967,0.00561493332521146,-0.14511809239184698
Robert Covington,-0.1663545312336384,1.0,0.07125894968401382,0.30147249085737576,-0.1782211432473758,0.04594952029529274,0.07507819536111371,0.13383600215591257,-0.041627780961576065,-0.12714684214317765,0.07837373248547451,-0.07499367803993809,-0.02078424522149795,-0.057276469252413545,-0.30823899088132944,-0.31379206091085415,0.004419406919817279,0.042439082520870704,-0.250231349972559,-0.3235520525115482,-0.210313957172622,-0.25541966901400787,-0.14964485980736214,0.40865165672612236,-0.4619045899692329,0.40697220227528946,-0.49755665139820376,0.17993536395749266,0.20149153325906985,-0.11878350989621836,-0.2525700533706456,-0.10696147348276455,0.21973502005297393,-0.017659631033471734,0.1203614187206857,0.37184744491665067,0.4099951831954597,0.06424947109517803,0.0391001332017444
Keegan Murray,0.02619872294911708,1.0,0.12382507601917288,0.018827083804111192,0.027320204780222637,0.1438260342949588,0.08437211020062042,0.08595226164192288,0.24496892720202806,0.13106526495348977,0.07784202470537487,0.01655630112799044,0.07983094226118082,-0.06783920713662588,0.034194827579241485,-0.1700341805405502,0.04729059508823401,-0.03396085241534213,0.0153484454473397,-0.17023704497105585,0.15635433975807222,0.04159460750246472,-0.02957890172991102,-0.08093025642995852,-0.10673605812036226,-0.0869880900258975,-0.10768155911700633,-0.07484804206244364,-0.06128960966535548,-8.5277530197117e-05,0.058961747724430996,0.018184707468171264,0.09355839933520761,0.28028607565395436,0.1774965515586529,-0.02537594846545932,0.055923496152383144,0.06134877434634416,-0.013141261527089575
KJ Martin,0.2866354780198278,1.0,0.27190314308134567,-0.04794641915585928,-0.09427871592105748,0.21440987827968208,0.055814996568480574,0.0640704351141632,0.14141399596478282,0.12214620619948252,0.12423148207641242,0.14542701648325015,0.005731058465779353,0.21449080760407144,0.31330004189084903,-0.19045933052759545,-0.18122305168032193,-0.48894168113113473,0.04979309786877616,-0.09289220762506521,-0.3682894599527989,-0.32266040705155696,-0.1147438428945244,-0.1743423275582179,-0.17351395948559112,0.4895233966855415,-0.19581251300577296,-0.010008263600448998,0.18409068461585212,-0.04877248146561652,0.1636817999966668,-0.0602262455977176,0.04041094408283973,-0.1981188275810231,-0.11853271755339381,-0.0667868718987193,0.14306262851179385,0.20289169349371594,0.05248397277328102
Mo Bamba,0.16712813718566144,1.0,0.20090153557565227,-0.08974152878758297,-0.13911124808310052,0.06268980932428136,-0.07698789038617875,-0.11142738361682698,-0.016548886884702328,-0.019228789126284836,0.09704405591503935,-0.007858268292331966,0.15795074028501846,0.13157757254610353,0.025144512066392944,-0.11869996106844284,0.13245929028481251,-0.038418679514974734,-0.3154760601835949,0.020694163465616828,0.004537922501207175,0.043340392859126636,0.0492653590631782,-0.009251320565498202,-0.3139515975086265,-0.028656293242649806,-0.0735451175035197,-0.11540985076670515,-0.1496058421233793,-0.14366700224494755,-0.26148819012242824,-0.05767167821008677,-0.05479382883607083,0.061772849324558385,-0.022683073065826266,0.18157947576747818,-0.10641947394596439,0.06771369174179316,-0.23191208814400488
Jordan Clarkson,-0.06770664446189334,1.0,-0.23624753647476693,-0.20267231265066363,-0.0460076105411471,0.014243240166317726,0.036471116193237986,-0.038202785355983246,0.05962398705663725,0.026814157119985138,-0.09973363492497798,-0.07199609973488312,0.009813116759462484,-0.11249882814331023,-0.07331341552935267,0.11928465223560179,-0.022875843508511372,0.10951584259707317,0.17540686317390292,-0.10980172066386473,0.2341314316825932,0.1987976407156816,-0.027793478027817183,-0.0879224901432343,0.10123553435196894,-0.06882496738874595,0.08658129770855025,0.16002594776451798,0.2098624639955355,0.25321421341794625,0.06800422194096352,0.10141993287150915,0.25230071890849476,-0.24405864520452514,0.15661560029581806,-0.12482344344232445,-0.07924766328395692,0.18248397636199612,0.297649601541735
De'Anthony Melton,0.5897899492544283,1.0,0.38554441878341167,0.07832534244334291,0.2922332377712716,0.3246449321432552,0.4282298945127969,0.35132951580630495,0.3842656114849224,0.4802859644535904,0.36096373013272187,0.19194702929795576,-0.15235917379915176,0.008973231008663693,-0.5728242414753861,0.017359396677030584,-0.48437622767737554,-0.10574493701010927,-0.026014250326675994,0.1674486196879805,0.3117247569530843,0.05795581444472515,-0.2825769066364607,0.5317195682744015,-0.03073346731842869,0.11390036271945282,-0.10281071882947614,0.1722014453539409,0.23901544831125435,-0.1316861950868174,0.23374242263829806,-0.025456516729837057,0.2571339088701801,-0.05147477093509771,0.2934595732488857,-0.009832146580311531,0.44229322833567386,-0.1477484941586841,0.26605551879645684
Kelly Oubre Jr.,0.2249378081030494,1.0,0.19801362866902053,0.04076824601640308,-0.27539034437534143,0.12283274620677073,-0.09856453350510741,-0.17115258376221074,0.389229546423269,0.1811735843459793,0.09379636760055678,0.11151579323108345,-0.12042226808357527,0.1468917849928807,0.26474208415795225,-0.14275748288588436,0.06856100759985746,-0.17379312676681402,-0.23410223665319718,-0.251299598706511,0.01220608624803101,-0.3827280097292418,-0.0553671412454183,0.03379819350469711,-0.2863955117932316,0.11908693470575656,-0.18528210264837014,-0.1641835316057748,0.10212508910545692,-0.20457725457550555,-0.10609444306424959,-0.10223205223918025,-0.06779832509395063,-0.06624277225979949,0.14882570312973514,-0.03822722465953271,-0.06524618347368454,-0.1728932471513992,-0.2259027767915756
Tobias Harris,-0.05063911133505127,1.0,-0.051868593702968604,0.12443452011567585,0.005917588866852591,0.11506757278935935,0.01985450997909975,0.022819898508058115,0.13537554652206094,0.13180925930133428,-0.020198437174790154,-0.06875837282248826,0.052237607649305316,-0.05137348443487245,-0.09879598919582742,0.07177824644635888,-0.14722818690878908,0.0001819585619631203,0.00246730882126064,0.057638734210053215,0.044034908602131884,0.050496491203579574,0.16901245876057225,-0.05589987511759796,0.10272511694655273,0.02069468989214646,0.01663374576128576,-0.14221578948218494,0.03284093300473746,-0.11413936089686337,0.0637528943720555,0.02453681746905382,-0.19767439645486468,0.031859278663306755,-0.10828476135914641,0.0656804155203613,0.1338249013816451,-0.001849322765224245,-0.16317302149308788
Ricky Council IV,0.08490959359890471,1.0,0.1666792264768406,-0.05353995803175425,0.05792276907749295,0.14494926902501737,-0.07443831630422738,-0.10085696183031113,0.13273671770730874,-0.006985447814477807,0.09624680502695457,0.22019930721406258,-0.077964539085027,-0.1184612233211232,-0.05671113293568786,-0.11735474501771377,-0.26484954086632795,-0.5944337920800571,0.22225872973437064,-0.04668408865637622,-0.20163619178694653,-0.161118546873207,-0.13592861972936954,0.24558604495695743,0.034499135215858776,0.33605173239751396,-0.1195350361877699,0.022397408432938484,0.10317128207520909,-0.15498203819855425,-0.15357338466395537,-0.045223463521414056,0.1463539287321121,-0.2697858053335064,-0.3529570498833801,-0.2571945161526283,0.03402914934250183,0.025742213842549988,0.07686765384814212
Jordan Poole,0.08941565899236413,1.0,0.21253118474926383,0.10750522270058423,0.024045130626520365,0.08708606508538203,-0.04037203975467993,-0.14595699247930755,0.20670963316173238,0.11407452731627162,0.05630158650298853,0.26180460108469866,-0.06989499021515518,-0.02945891592327158,0.14674916006569358,0.09397203000048161,0.2774137529577714,0.16522682301095876,0.03231221968203664,-0.14014230280392637,-0.12798233546248403,-0.2259608440435074,-0.18815033654583319,0.30800339823054657,0.049843493048497355,0.025931406989351976,0.03563438602869577,-0.2596818608278887,-0.25719614772402877,-0.31599003372008344,-0.1557255552872644,-0.05204886766468555,0.019497536417004677,-0.0891790382064382,-0.15809030943059138,0.21557518423868247,-0.14010366014768513,0.16920127899543252,-0.326460434275703
Joel Embiid,-0.03226822006005794,1.0,0.014971542516300018,-0.09546391236623533,0.14522488825702817,-0.0846397696132509,0.053115523249151746,0.14212972557516718,0.023354637971797407,0.10069583378226653,-0.0015421121611159689,-0.1948071900886211,-0.09427227443786303,0.139277599520032,-0.24415202208955988,0.17192964630600563,-0.230949907495646,0.1278845633906802,0.18588552293620872,0.4903930103738964,-0.06492601004398947,0.32097458948324126,-0.2494110657914931,-0.11192422225957915,0.39559422501849306,0.22744877554186138,0.2793627629406395,-0.19577868741621393,-0.08791898243545716,-0.05769423938142089,0.2662780269884131,0.027144941694185527,-0.2301935132709475,0.04674862652361596,-0.2173963136930687,0.15260833565769774,0.15386513041596825,0.17766399797135385,-0.15075917302385805
Cameron Payne,0.21774024107443166,1.0,0.3764020479183623,0.38880075643809914,-0.3004272179405945,0.023291705619081886,-0.23868173702426773,-0.22793769865069993,0.15826360111213486,-0.07997049668008999,0.00910433032097618,-0.04031460535720589,-0.10073854077231659,-0.2038027184400658,-0.29922100769180526,-0.23429742345645124,-0.20562418143371416,-0.22648602926514808,0.17631195663264257,-0.11768883758418942,0.014608293603724355,-0.13239940932069927,-0.1226501835895806,-0.13743676775930788,-0.09395881310314019,0.23830258891862094,-0.17482650454213647,0.08892111925634126,0.07194177427468128,-0.12543820629856497,0.15317879609773447,-0.02075871317542914,-0.10538686339254962,0.2533588975465046,-0.02830567329122436,-0.03444549471453998,0.41435282003053264,-0.23657807984778254,-0.026490142095608626
Luguentz Dort,0.014460365732182755,1.0,-0.16740556936411982,0.15516218572553697,0.05673761414483404,0.19118867175223084,0.17313278858474296,0.11905411765550765,0.1486464331031422,0.07359072719030209,0.04322383459162895,0.042952592516273425,0.08034784182052804,-0.02136307467683803,0.14385020449390146,-0.010710435718489928,0.24522817089561955,0.0052492727297316286,0.23519689520771264,-0.04235276133283384,-0.14677483911635636,-0.25083440639132076,0.22339382433487043,-0.24341895631048838,-0.026149088188344775,0.11285791386385821,0.004269656849212566,-0.06787333429528339,0.07412110770279798,-0.19748056723784443,0.14177211274608362,-0.07375766304739823,-0.15868119812650244,-0.11742579162625053,-0.009286628162904882,-0.03817173728592554,0.04253823372815634,0.1892156915846942,-0.0419632039576968
Landry Shamet,0.012163770523740465,1.0,-0.2470292180003426,0.2180559497853545,0.15410739792650072,0.08264747839153114,0.16830298859461365,0.13805078113685507,0.07990788282845385,0.17688147981423788,0.14418275061290758,0.20786176665213446,-0.05996526011170268,0.07939687883613239,-0.09036217749118147,-0.03183010851545891,-0.060143229910885755,-0.1471191544878632,-0.1366452140335904,-0.14539208804790055,-0.027638672926567832,-0.10504064920501918,-0.007498187239931649,-0.14287938548581294,-0.16987387121694777,0.1122608147854858,-0.022351147863109808,0.12805891399898572,0.08752978227644459,0.21602386391098685,0.1644849239642271,0.010739518639045136,0.20117707398441517,0.0534879468776499,-0.1277330787231424,0.216653245260656,0.36201092150577563,-0.09255151338871508,0.14625264006489094
Ben Sheppard,0.03717003598291485,1.0,0.02863614181221798,-0.05399222407526854,0.05838213790149571,0.03258369650743632,0.1078531838501693,0.15008733422722292,-0.023954725201320158,-0.06502873723678976,-0.22569808043408776,-0.21707420866168675,-0.16660001826110107,-0.15734013630832158,0.31131148552307103,-0.08583530165521376,-0.150188409684416,-0.22033362770824205,0.0038107421761748544,-0.2661616209485906,-0.29283490720710686,0.08887303536380152,-0.1418833127743892,-0.18379855463404807,-0.1794068095980729,-0.1176349760782945,-0.0019166948865040688,-0.08957500660510076,-0.136261589815482,0.07913934535493827,-0.0900296071558574,-0.18679994976091122,-0.06818206462927198,-0.04164804101797142,-0.005930327003805504,-0.04713573750565996,-0.11317373426172471,0.2256545218492868,-0.10192618776504156
Myles Turner,0.017452744415719396,1.0,0.028718748155654273,0.028866979407354207,0.13746065414749167,0.07028688159605452,0.18372921480956772,0.10642298924343623,-0.09145590981543626,-0.01056452414706063,-0.007317453795010451,-0.0549899779243404,0.005849946223858526,-0.08552302703489571,0.010474792945693324,0.08691617656416371,0.03545344741344062,0.03746121190843888,-0.13503891671830512,0.05367386711804726,0.09892541758573203,0.02686374042147866,0.15804430099175978,0.09328287582165809,0.02800579856404004,0.08491568608974223,0.051824567798196663,-0.1284369835853105,-0.08755716808314168,-0.21204314711203487,-0.056186032392325336,0.09717106587518855,0.16559598981008328,0.005826339010263692,-0.1568187271147848,0.10539524336468463,0.025600603473026822,0.09410364452171256,-0.1240454333406376
Aaron Wiggins,0.16493014570353398,1.0,0.11225414357679449,0.1366826442620625,0.08454681315906501,0.1653289524953633,0.21514320869499498,0.11788766288145906,0.10590719097162749,0.12400881963007397,-0.07799081773552198,0.10997677708298843,-0.18141717751172037,0.08690695488836911,0.23729155214144548,-0.01962471085620594,0.018472733177204173,-0.019589477787182008,-0.3038315797179554,0.13125935899231345,-0.10158745374682553,0.030615306675548678,-0.09534287238939208,0.20377652971166876,-0.29957814296743007,-0.00567958379172089,-0.1663255808495262,0.05139431721865473,0.15307957604729389,0.09878496581954081,-0.021528990130628013,-0.16420083304722005,-0.13598976062486265,-0.09486767149410988,-0.001990302758929401,-0.1331315831873983,-0.12419281893089161,-0.0069140715941937835,0.11983334049495864
Devin Vassell,0.06799353588272235,1.0,-0.09881161748622275,0.0033285748180435144,-0.07505192591165938,-0.01709282844857642,0.05155247650376414,0.03362845284788304,0.006657588409914796,-0.0948686672623641,-0.15345171940260507,-0.0671686020384901,-0.028933982966411843,-0.019531423643946087,0.16813281637163247,-0.05760290652572997,-0.24039904096793205,-0.0608774415635993,-0.08210335095172659,-0.08026288180555102,-0.13863013899578386,0.006589266006341627,0.07097804736025484,0.1406344148959542,-0.0026149910644822955,-0.07223205034723976,-0.07584854393453397,0.03243649327741904,0.10291752164163476,-0.07345401089902562,0.04534282544154812,-0.1903442830166044,-0.170794979046678,0.22498339203205722,-0.15476932383158395,-0.3643060649603195,-0.1410846662078104,-0.026708553663484125,0.017388772750872472
