,PLAYER,TEAM,STAT,THRESH,ODDS,TYPE,PROB,EV,HOUSE_PROB,PARLAY_ID,PARLAY_PROB,HOUSE_PARLAY_PROB,PARLAY_EV,TO_WIN
77,T.J. McConnell,Pacers,points,9.5,-140,over,0.8119961703007408,1.9599671740063505,0.5833333333333333,24,0.3482818493797611,0.1104432757325319,2.15349075866981,9.054421768707485
79,Payton Pritchard,Celtics,fgm,3.5,-120,over,0.746024827010655,1.8385609142643382,0.5454545454545454,24,0.3482818493797611,0.1104432757325319,2.15349075866981,9.054421768707485
78,Luke Kornet,Celtics,points,3.5,-175,over,0.7770568098504246,1.1054463631104783,0.6363636363636364,24,0.3482818493797611,0.1104432757325319,2.15349075866981,9.054421768707485
80,Jrue Holiday,Celtics,points,12.5,-120,under,0.7398962216034679,1.782382031365123,0.5454545454545454,24,0.3482818493797611,0.1104432757325319,2.15349075866981,9.054421768707485
181,T.J. McConnell,Pacers,points,9.5,-140,over,0.8119961703007408,1.9599671740063505,0.5833333333333333,57,0.40237815498810275,0.11631791805873043,2.4592963982121545,8.597127739984883
121,Jrue Holiday,Celtics,points,12.5,-120,under,0.7398962216034679,1.782382031365123,0.5454545454545454,37,0.40237815498810275,0.11631791805873043,2.4592963982121545,8.597127739984883
180,Obi Toppin,Pacers,points,7.5,-135,over,0.8618999066487378,2.5017214097204965,0.574468085106383,57,0.40237815498810275,0.11631791805873043,2.4592963982121545,8.597127739984883
182,Luke Kornet,Celtics,points,3.5,-175,over,0.7770568098504246,1.1054463631104783,0.6363636363636364,57,0.40237815498810275,0.11631791805873043,2.4592963982121545,8.597127739984883
120,Luke Kornet,Celtics,points,3.5,-175,over,0.7770568098504246,1.1054463631104783,0.6363636363636364,37,0.40237815498810275,0.11631791805873043,2.4592963982121545,8.597127739984883
119,T.J. McConnell,Pacers,points,9.5,-140,over,0.8119961703007408,1.9599671740063505,0.5833333333333333,37,0.40237815498810275,0.11631791805873043,2.4592963982121545,8.597127739984883
118,Obi Toppin,Pacers,points,7.5,-135,over,0.8618999066487378,2.5017214097204965,0.574468085106383,37,0.40237815498810275,0.11631791805873043,2.4592963982121545,8.597127739984883
183,Jrue Holiday,Celtics,points,12.5,-120,under,0.7398962216034679,1.782382031365123,0.5454545454545454,57,0.40237815498810275,0.11631791805873043,2.4592963982121545,8.597127739984883
32,Jayson Tatum,Celtics,steals,1.5,-250,under,0.7357588823428847,0.15031217640019268,0.7142857142857143,9,0.3307505557804427,0.13646911189601735,1.4236294292913554,7.327665477606024
33,Al Horford,Celtics,rebounds,7.5,-145,under,0.7160162577921948,1.0491028675547494,0.5918367346938775,9,0.3307505557804427,0.13646911189601735,1.4236294292913554,7.327665477606024
