,PLAYER,TEAM,STAT,THRESH,ODDS,TYPE,PROB,EV,HOUSE_PROB,PARLAY_EV,PARLAY_PROB,PARLAY_HOUSE_PROB,PARLAY_ID,TO_WIN,PROP_TAG
399,Derrick White,Celtics,points,15.5,-120,over,0.595260261438474,0.45655239651934565,0.5454545454545454,2.699954511294912,0.029798208170620785,0.017684592351483907,1074069,55.546398137138326,Derrick White_points_over
400,Obi Toppin,Pacers,fg3m,0.5,-230,over,0.7433392230464442,0.332650947941882,0.696969696969697,2.6832256865198634,0.03071501030282332,0.01828747618164813,1074475,53.68223116558431,Obi Toppin_fg3m_over
401,Jrue Holiday,Celtics,steals,1.5,-175,under,0.6771301507064273,0.32030832697907186,0.6363636363636364,2.6832256865198634,0.03071501030282332,0.01828747618164813,1074475,53.68223116558431,Jrue Holiday_steals_under
402,Derrick White,Celtics,fg3m,2.5,-175,over,0.6602601118038804,0.18775802131620334,0.6363636363636364,2.6832256865198634,0.03071501030282332,0.01828747618164813,1074475,53.68223116558431,Derrick White_fg3m_over
403,Aaron Nesmith,Pacers,fgm,4.5,-150,under,0.6522666795279438,0.4355556627328645,0.6000000000000001,2.6832256865198634,0.03071501030282332,0.01828747618164813,1074475,53.68223116558431,Aaron Nesmith_fgm_under
404,Myles Turner,Pacers,rebounds,7.5,-145,under,0.628485622543496,0.30961991459160454,0.5918367346938775,2.6832256865198634,0.03071501030282332,0.01828747618164813,1074475,53.68223116558431,Myles Turner_rebounds_under
405,Pascal Siakam,Pacers,rebounds,8.5,-145,under,0.626007338961053,0.28868269122268897,0.5918367346938775,2.6832256865198634,0.03071501030282332,0.01828747618164813,1074475,53.68223116558431,Pascal Siakam_rebounds_under
406,Andrew Nembhard,Pacers,points,10.5,-130,over,0.6050197428505273,0.35209772521620275,0.5652173913043479,2.6832256865198634,0.03071501030282332,0.01828747618164813,1074475,53.68223116558431,Andrew Nembhard_points_over
407,Derrick White,Celtics,points,15.5,-120,over,0.595260261438474,0.45655239651934565,0.5454545454545454,2.6832256865198634,0.03071501030282332,0.01828747618164813,1074475,53.68223116558431,Derrick White_points_over
408,Obi Toppin,Pacers,fg3m,0.5,-230,over,0.7433392230464442,0.332650947941882,0.696969696969697,2.645228706661535,0.03375424999836078,0.020241874893967674,1075325,48.40253831417624,Obi Toppin_fg3m_over
409,Jrue Holiday,Celtics,fg3m,2.5,-210,under,0.7091167394733906,0.2339568865893118,0.6774193548387096,2.645228706661535,0.03375424999836078,0.020241874893967674,1075325,48.40253831417624,Jrue Holiday_fg3m_under
410,Jrue Holiday,Celtics,steals,1.5,-175,under,0.6771301507064273,0.32030832697907186,0.6363636363636364,2.645228706661535,0.03375424999836078,0.020241874893967674,1075325,48.40253831417624,Jrue Holiday_steals_under
411,Aaron Nesmith,Pacers,fgm,4.5,-150,under,0.6522666795279438,0.4355556627328645,0.6000000000000001,2.645228706661535,0.03375424999836078,0.020241874893967674,1075325,48.40253831417624,Aaron Nesmith_fgm_under
412,Luke Kornet,Celtics,rebounds,3.5,-160,over,0.640552227211231,0.20448684609125167,0.6153846153846154,2.645228706661535,0.03375424999836078,0.020241874893967674,1075325,48.40253831417624,Luke Kornet_rebounds_over
413,Myles Turner,Pacers,rebounds,7.5,-145,under,0.628485622543496,0.30961991459160454,0.5918367346938775,2.645228706661535,0.03375424999836078,0.020241874893967674,1075325,48.40253831417624,Myles Turner_rebounds_under
414,Andrew Nembhard,Pacers,points,10.5,-130,over,0.6050197428505273,0.35209772521620275,0.5652173913043479,2.645228706661535,0.03375424999836078,0.020241874893967674,1075325,48.40253831417624,Andrew Nembhard_points_over
415,Derrick White,Celtics,points,15.5,-120,over,0.595260261438474,0.45655239651934565,0.5454545454545454,2.645228706661535,0.03375424999836078,0.020241874893967674,1075325,48.40253831417624,Derrick White_points_over
416,Obi Toppin,Pacers,fg3m,0.5,-230,over,0.7433392230464442,0.332650947941882,0.696969696969697,2.4773590013648783,0.035497763900847926,0.021963122759100978,1078443,44.53086603250098,Obi Toppin_fg3m_over
417,Jrue Holiday,Celtics,fg3m,2.5,-210,under,0.7091167394733906,0.2339568865893118,0.6774193548387096,2.4773590013648783,0.035497763900847926,0.021963122759100978,1078443,44.53086603250098,Jrue Holiday_fg3m_under
418,Jrue Holiday,Celtics,steals,1.5,-175,under,0.6771301507064273,0.32030832697907186,0.6363636363636364,2.4773590013648783,0.035497763900847926,0.021963122759100978,1078443,44.53086603250098,Jrue Holiday_steals_under
419,Aaron Nesmith,Pacers,fgm,4.5,-150,under,0.6522666795279438,0.4355556627328645,0.6000000000000001,2.4773590013648783,0.035497763900847926,0.021963122759100978,1078443,44.53086603250098,Aaron Nesmith_fgm_under
420,Luke Kornet,Celtics,rebounds,3.5,-160,over,0.640552227211231,0.20448684609125167,0.6153846153846154,2.4773590013648783,0.035497763900847926,0.021963122759100978,1078443,44.53086603250098,Luke Kornet_rebounds_over
421,Myles Turner,Pacers,rebounds,7.5,-145,under,0.628485622543496,0.30961991459160454,0.5918367346938775,2.4773590013648783,0.035497763900847926,0.021963122759100978,1078443,44.53086603250098,Myles Turner_rebounds_under
422,Pascal Siakam,Pacers,rebounds,8.5,-145,under,0.626007338961053,0.28868269122268897,0.5918367346938775,2.4773590013648783,0.035497763900847926,0.021963122759100978,1078443,44.53086603250098,Pascal Siakam_rebounds_under
423,Andrew Nembhard,Pacers,points,10.5,-130,over,0.6050197428505273,0.35209772521620275,0.5652173913043479,2.4773590013648783,0.035497763900847926,0.021963122759100978,1078443,44.53086603250098,Andrew Nembhard_points_over
424,Obi Toppin,Pacers,fg3m,0.5,-230,over,0.7433392230464442,0.332650947941882,0.696969696969697,2.4606301765898295,0.036589924390712764,0.022711865580433966,1078661,43.02984847098997,Obi Toppin_fg3m_over
425,Jrue Holiday,Celtics,fg3m,2.5,-210,under,0.7091167394733906,0.2339568865893118,0.6774193548387096,2.4606301765898295,0.036589924390712764,0.022711865580433966,1078661,43.02984847098997,Jrue Holiday_fg3m_under
426,Jrue Holiday,Celtics,steals,1.5,-175,under,0.6771301507064273,0.32030832697907186,0.6363636363636364,2.4606301765898295,0.036589924390712764,0.022711865580433966,1078661,43.02984847098997,Jrue Holiday_steals_under
427,Derrick White,Celtics,fg3m,2.5,-175,over,0.6602601118038804,0.18775802131620334,0.6363636363636364,2.4606301765898295,0.036589924390712764,0.022711865580433966,1078661,43.02984847098997,Derrick White_fg3m_over
428,Aaron Nesmith,Pacers,fgm,4.5,-150,under,0.6522666795279438,0.4355556627328645,0.6000000000000001,2.4606301765898295,0.036589924390712764,0.022711865580433966,1078661,43.02984847098997,Aaron Nesmith_fgm_under
429,Myles Turner,Pacers,rebounds,7.5,-145,under,0.628485622543496,0.30961991459160454,0.5918367346938775,2.4606301765898295,0.036589924390712764,0.022711865580433966,1078661,43.02984847098997,Myles Turner_rebounds_under
430,Pascal Siakam,Pacers,rebounds,8.5,-145,under,0.626007338961053,0.28868269122268897,0.5918367346938775,2.4606301765898295,0.036589924390712764,0.022711865580433966,1078661,43.02984847098997,Pascal Siakam_rebounds_under
431,Andrew Nembhard,Pacers,points,10.5,-130,over,0.6050197428505273,0.35209772521620275,0.5652173913043479,2.4606301765898295,0.036589924390712764,0.022711865580433966,1078661,43.02984847098997,Andrew Nembhard_points_over
432,Obi Toppin,Pacers,fg3m,0.5,-230,over,0.7433392230464442,0.332650947941882,0.696969696969697,2.4311601360917696,0.03305204384170527,0.020632024410064558,1078985,47.46834126040428,Obi Toppin_fg3m_over
433,Jrue Holiday,Celtics,steals,1.5,-175,under,0.6771301507064273,0.32030832697907186,0.6363636363636364,2.4311601360917696,0.03305204384170527,0.020632024410064558,1078985,47.46834126040428,Jrue Holiday_steals_under
434,Derrick White,Celtics,fg3m,2.5,-175,over,0.6602601118038804,0.18775802131620334,0.6363636363636364,2.4311601360917696,0.03305204384170527,0.020632024410064558,1078985,47.46834126040428,Derrick White_fg3m_over
435,Aaron Nesmith,Pacers,fgm,4.5,-150,under,0.6522666795279438,0.4355556627328645,0.6000000000000001,2.4311601360917696,0.03305204384170527,0.020632024410064558,1078985,47.46834126040428,Aaron Nesmith_fgm_under
436,Luke Kornet,Celtics,rebounds,3.5,-160,over,0.640552227211231,0.20448684609125167,0.6153846153846154,2.4311601360917696,0.03305204384170527,0.020632024410064558,1078985,47.46834126040428,Luke Kornet_rebounds_over
437,Myles Turner,Pacers,rebounds,7.5,-145,under,0.628485622543496,0.30961991459160454,0.5918367346938775,2.4311601360917696,0.03305204384170527,0.020632024410064558,1078985,47.46834126040428,Myles Turner_rebounds_under
438,Pascal Siakam,Pacers,rebounds,8.5,-145,under,0.626007338961053,0.28868269122268897,0.5918367346938775,2.4311601360917696,0.03305204384170527,0.020632024410064558,1078985,47.46834126040428,Pascal Siakam_rebounds_under
439,Andrew Nembhard,Pacers,points,10.5,-130,over,0.6050197428505273,0.35209772521620275,0.5652173913043479,2.4311601360917696,0.03305204384170527,0.020632024410064558,1078985,47.46834126040428,Andrew Nembhard_points_over
440,Obi Toppin,Pacers,fg3m,0.5,-230,over,0.7433392230464442,0.332650947941882,0.696969696969697,2.3764343314583924,0.03744006835584364,0.023615520709628954,1079578,41.34503284072249,Obi Toppin_fg3m_over
441,Jrue Holiday,Celtics,fg3m,2.5,-210,under,0.7091167394733906,0.2339568865893118,0.6774193548387096,2.3764343314583924,0.03744006835584364,0.023615520709628954,1079578,41.34503284072249,Jrue Holiday_fg3m_under
442,Jrue Holiday,Celtics,steals,1.5,-175,under,0.6771301507064273,0.32030832697907186,0.6363636363636364,2.3764343314583924,0.03744006835584364,0.023615520709628954,1079578,41.34503284072249,Jrue Holiday_steals_under
443,Derrick White,Celtics,fg3m,2.5,-175,over,0.6602601118038804,0.18775802131620334,0.6363636363636364,2.3764343314583924,0.03744006835584364,0.023615520709628954,1079578,41.34503284072249,Derrick White_fg3m_over
444,Aaron Nesmith,Pacers,fgm,4.5,-150,under,0.6522666795279438,0.4355556627328645,0.6000000000000001,2.3764343314583924,0.03744006835584364,0.023615520709628954,1079578,41.34503284072249,Aaron Nesmith_fgm_under
445,Luke Kornet,Celtics,rebounds,3.5,-160,over,0.640552227211231,0.20448684609125167,0.6153846153846154,2.3764343314583924,0.03744006835584364,0.023615520709628954,1079578,41.34503284072249,Luke Kornet_rebounds_over
446,Myles Turner,Pacers,rebounds,7.5,-145,under,0.628485622543496,0.30961991459160454,0.5918367346938775,2.3764343314583924,0.03744006835584364,0.023615520709628954,1079578,41.34503284072249,Myles Turner_rebounds_under
447,Andrew Nembhard,Pacers,points,10.5,-130,over,0.6050197428505273,0.35209772521620275,0.5652173913043479,2.3764343314583924,0.03744006835584364,0.023615520709628954,1079578,41.34503284072249,Andrew Nembhard_points_over
448,Obi Toppin,Pacers,fg3m,0.5,-230,over,0.7433392230464442,0.332650947941882,0.696969696969697,2.355497108089477,0.037292432350494266,0.023615520709628954,1079800,41.34503284072249,Obi Toppin_fg3m_over
449,Jrue Holiday,Celtics,fg3m,2.5,-210,under,0.7091167394733906,0.2339568865893118,0.6774193548387096,2.355497108089477,0.037292432350494266,0.023615520709628954,1079800,41.34503284072249,Jrue Holiday_fg3m_under
450,Jrue Holiday,Celtics,steals,1.5,-175,under,0.6771301507064273,0.32030832697907186,0.6363636363636364,2.355497108089477,0.037292432350494266,0.023615520709628954,1079800,41.34503284072249,Jrue Holiday_steals_under
451,Derrick White,Celtics,fg3m,2.5,-175,over,0.6602601118038804,0.18775802131620334,0.6363636363636364,2.355497108089477,0.037292432350494266,0.023615520709628954,1079800,41.34503284072249,Derrick White_fg3m_over
452,Aaron Nesmith,Pacers,fgm,4.5,-150,under,0.6522666795279438,0.4355556627328645,0.6000000000000001,2.355497108089477,0.037292432350494266,0.023615520709628954,1079800,41.34503284072249,Aaron Nesmith_fgm_under
453,Luke Kornet,Celtics,rebounds,3.5,-160,over,0.640552227211231,0.20448684609125167,0.6153846153846154,2.355497108089477,0.037292432350494266,0.023615520709628954,1079800,41.34503284072249,Luke Kornet_rebounds_over
454,Pascal Siakam,Pacers,rebounds,8.5,-145,under,0.626007338961053,0.28868269122268897,0.5918367346938775,2.355497108089477,0.037292432350494266,0.023615520709628954,1079800,41.34503284072249,Pascal Siakam_rebounds_under
455,Andrew Nembhard,Pacers,points,10.5,-130,over,0.6050197428505273,0.35209772521620275,0.5652173913043479,2.355497108089477,0.037292432350494266,0.023615520709628954,1079800,41.34503284072249,Andrew Nembhard_points_over
456,Andrew Nembhard,Pacers,blocks,0.5,-525,under,0.8521437889662113,0.0722844581322103,0.84,2.3451566134058366,0.04722362634190242,0.029979662566172828,1079893,32.35594581135604,Andrew Nembhard_blocks_under
457,Obi Toppin,Pacers,fg3m,0.5,-230,over,0.7433392230464442,0.332650947941882,0.696969696969697,2.3451566134058366,0.04722362634190242,0.029979662566172828,1079893,32.35594581135604,Obi Toppin_fg3m_over
458,Jrue Holiday,Celtics,fg3m,2.5,-210,under,0.7091167394733906,0.2339568865893118,0.6774193548387096,2.3451566134058366,0.04722362634190242,0.029979662566172828,1079893,32.35594581135604,Jrue Holiday_fg3m_under
459,Jrue Holiday,Celtics,steals,1.5,-175,under,0.6771301507064273,0.32030832697907186,0.6363636363636364,2.3451566134058366,0.04722362634190242,0.029979662566172828,1079893,32.35594581135604,Jrue Holiday_steals_under
460,Aaron Nesmith,Pacers,fgm,4.5,-150,under,0.6522666795279438,0.4355556627328645,0.6000000000000001,2.3451566134058366,0.04722362634190242,0.029979662566172828,1079893,32.35594581135604,Aaron Nesmith_fgm_under
461,Myles Turner,Pacers,rebounds,7.5,-145,under,0.628485622543496,0.30961991459160454,0.5918367346938775,2.3451566134058366,0.04722362634190242,0.029979662566172828,1079893,32.35594581135604,Myles Turner_rebounds_under
462,Pascal Siakam,Pacers,rebounds,8.5,-145,under,0.626007338961053,0.28868269122268897,0.5918367346938775,2.3451566134058366,0.04722362634190242,0.029979662566172828,1079893,32.35594581135604,Pascal Siakam_rebounds_under
463,Andrew Nembhard,Pacers,points,10.5,-130,over,0.6050197428505273,0.35209772521620275,0.5652173913043479,2.3451566134058366,0.04722362634190242,0.029979662566172828,1079893,32.35594581135604,Andrew Nembhard_points_over
464,Obi Toppin,Pacers,fg3m,0.5,-230,over,0.7433392230464442,0.332650947941882,0.696969696969697,2.3448086957020093,0.034613371650206046,0.021963122759100978,1079897,44.53086603250098,Obi Toppin_fg3m_over
465,Jrue Holiday,Celtics,fg3m,2.5,-210,under,0.7091167394733906,0.2339568865893118,0.6774193548387096,2.3448086957020093,0.034613371650206046,0.021963122759100978,1079897,44.53086603250098,Jrue Holiday_fg3m_under
466,Derrick White,Celtics,fg3m,2.5,-175,over,0.6602601118038804,0.18775802131620334,0.6363636363636364,2.3448086957020093,0.034613371650206046,0.021963122759100978,1079897,44.53086603250098,Derrick White_fg3m_over
467,Aaron Nesmith,Pacers,fgm,4.5,-150,under,0.6522666795279438,0.4355556627328645,0.6000000000000001,2.3448086957020093,0.034613371650206046,0.021963122759100978,1079897,44.53086603250098,Aaron Nesmith_fgm_under
468,Luke Kornet,Celtics,rebounds,3.5,-160,over,0.640552227211231,0.20448684609125167,0.6153846153846154,2.3448086957020093,0.034613371650206046,0.021963122759100978,1079897,44.53086603250098,Luke Kornet_rebounds_over
469,Myles Turner,Pacers,rebounds,7.5,-145,under,0.628485622543496,0.30961991459160454,0.5918367346938775,2.3448086957020093,0.034613371650206046,0.021963122759100978,1079897,44.53086603250098,Myles Turner_rebounds_under
470,Pascal Siakam,Pacers,rebounds,8.5,-145,under,0.626007338961053,0.28868269122268897,0.5918367346938775,2.3448086957020093,0.034613371650206046,0.021963122759100978,1079897,44.53086603250098,Pascal Siakam_rebounds_under
471,Andrew Nembhard,Pacers,points,10.5,-130,over,0.6050197428505273,0.35209772521620275,0.5652173913043479,2.3448086957020093,0.034613371650206046,0.021963122759100978,1079897,44.53086603250098,Andrew Nembhard_points_over
472,Obi Toppin,Pacers,fg3m,0.5,-230,over,0.7433392230464442,0.332650947941882,0.696969696969697,2.3130192974648787,0.03873883098679641,0.02472771163786893,1080123,39.44045864998535,Obi Toppin_fg3m_over
473,Jrue Holiday,Celtics,fg3m,2.5,-210,under,0.7091167394733906,0.2339568865893118,0.6774193548387096,2.3130192974648787,0.03873883098679641,0.02472771163786893,1080123,39.44045864998535,Jrue Holiday_fg3m_under
474,Jrue Holiday,Celtics,steals,1.5,-175,under,0.6771301507064273,0.32030832697907186,0.6363636363636364,2.3130192974648787,0.03873883098679641,0.02472771163786893,1080123,39.44045864998535,Jrue Holiday_steals_under
475,Derrick White,Celtics,fg3m,2.5,-175,over,0.6602601118038804,0.18775802131620334,0.6363636363636364,2.3130192974648787,0.03873883098679641,0.02472771163786893,1080123,39.44045864998535,Derrick White_fg3m_over
476,Aaron Nesmith,Pacers,fgm,4.5,-150,under,0.6522666795279438,0.4355556627328645,0.6000000000000001,2.3130192974648787,0.03873883098679641,0.02472771163786893,1080123,39.44045864998535,Aaron Nesmith_fgm_under
477,Luke Kornet,Celtics,rebounds,3.5,-160,over,0.640552227211231,0.20448684609125167,0.6153846153846154,2.3130192974648787,0.03873883098679641,0.02472771163786893,1080123,39.44045864998535,Luke Kornet_rebounds_over
478,Myles Turner,Pacers,rebounds,7.5,-145,under,0.628485622543496,0.30961991459160454,0.5918367346938775,2.3130192974648787,0.03873883098679641,0.02472771163786893,1080123,39.44045864998535,Myles Turner_rebounds_under
479,Pascal Siakam,Pacers,rebounds,8.5,-145,under,0.626007338961053,0.28868269122268897,0.5918367346938775,2.3130192974648787,0.03873883098679641,0.02472771163786893,1080123,39.44045864998535,Pascal Siakam_rebounds_under
480,Andrew Nembhard,Pacers,blocks,0.5,-525,under,0.8521437889662113,0.0722844581322103,0.84,2.1975457342808857,0.049997044539040345,0.032640579361986985,1080810,29.63671109847375,Andrew Nembhard_blocks_under
481,Obi Toppin,Pacers,fg3m,0.5,-230,over,0.7433392230464442,0.332650947941882,0.696969696969697,2.1975457342808857,0.049997044539040345,0.032640579361986985,1080810,29.63671109847375,Obi Toppin_fg3m_over
482,Jrue Holiday,Celtics,fg3m,2.5,-210,under,0.7091167394733906,0.2339568865893118,0.6774193548387096,2.1975457342808857,0.049997044539040345,0.032640579361986985,1080810,29.63671109847375,Jrue Holiday_fg3m_under
483,Jrue Holiday,Celtics,steals,1.5,-175,under,0.6771301507064273,0.32030832697907186,0.6363636363636364,2.1975457342808857,0.049997044539040345,0.032640579361986985,1080810,29.63671109847375,Jrue Holiday_steals_under
484,Aaron Nesmith,Pacers,fgm,4.5,-150,under,0.6522666795279438,0.4355556627328645,0.6000000000000001,2.1975457342808857,0.049997044539040345,0.032640579361986985,1080810,29.63671109847375,Aaron Nesmith_fgm_under
485,Luke Kornet,Celtics,rebounds,3.5,-160,over,0.640552227211231,0.20448684609125167,0.6153846153846154,2.1975457342808857,0.049997044539040345,0.032640579361986985,1080810,29.63671109847375,Luke Kornet_rebounds_over
486,Myles Turner,Pacers,rebounds,7.5,-145,under,0.628485622543496,0.30961991459160454,0.5918367346938775,2.1975457342808857,0.049997044539040345,0.032640579361986985,1080810,29.63671109847375,Myles Turner_rebounds_under
487,Pascal Siakam,Pacers,rebounds,8.5,-145,under,0.626007338961053,0.28868269122268897,0.5918367346938775,2.1975457342808857,0.049997044539040345,0.032640579361986985,1080810,29.63671109847375,Pascal Siakam_rebounds_under
488,Andrew Nembhard,Pacers,blocks,0.5,-525,under,0.8521437889662113,0.0722844581322103,0.84,2.180816909505837,0.051535304718134285,0.03375332638569108,1080865,28.6267096336889,Andrew Nembhard_blocks_under
489,Obi Toppin,Pacers,fg3m,0.5,-230,over,0.7433392230464442,0.332650947941882,0.696969696969697,2.180816909505837,0.051535304718134285,0.03375332638569108,1080865,28.6267096336889,Obi Toppin_fg3m_over
490,Jrue Holiday,Celtics,fg3m,2.5,-210,under,0.7091167394733906,0.2339568865893118,0.6774193548387096,2.180816909505837,0.051535304718134285,0.03375332638569108,1080865,28.6267096336889,Jrue Holiday_fg3m_under
491,Jrue Holiday,Celtics,steals,1.5,-175,under,0.6771301507064273,0.32030832697907186,0.6363636363636364,2.180816909505837,0.051535304718134285,0.03375332638569108,1080865,28.6267096336889,Jrue Holiday_steals_under
492,Derrick White,Celtics,fg3m,2.5,-175,over,0.6602601118038804,0.18775802131620334,0.6363636363636364,2.180816909505837,0.051535304718134285,0.03375332638569108,1080865,28.6267096336889,Derrick White_fg3m_over
493,Aaron Nesmith,Pacers,fgm,4.5,-150,under,0.6522666795279438,0.4355556627328645,0.6000000000000001,2.180816909505837,0.051535304718134285,0.03375332638569108,1080865,28.6267096336889,Aaron Nesmith_fgm_under
494,Myles Turner,Pacers,rebounds,7.5,-145,under,0.628485622543496,0.30961991459160454,0.5918367346938775,2.180816909505837,0.051535304718134285,0.03375332638569108,1080865,28.6267096336889,Myles Turner_rebounds_under
495,Pascal Siakam,Pacers,rebounds,8.5,-145,under,0.626007338961053,0.28868269122268897,0.5918367346938775,2.180816909505837,0.051535304718134285,0.03375332638569108,1080865,28.6267096336889,Pascal Siakam_rebounds_under
496,Andrew Nembhard,Pacers,blocks,0.5,-525,under,0.8521437889662113,0.0722844581322103,0.84,2.151346869007777,0.046552355034976726,0.030662362430957477,1080976,31.613273104826895,Andrew Nembhard_blocks_under
497,Obi Toppin,Pacers,fg3m,0.5,-230,over,0.7433392230464442,0.332650947941882,0.696969696969697,2.151346869007777,0.046552355034976726,0.030662362430957477,1080976,31.613273104826895,Obi Toppin_fg3m_over
498,Jrue Holiday,Celtics,steals,1.5,-175,under,0.6771301507064273,0.32030832697907186,0.6363636363636364,2.151346869007777,0.046552355034976726,0.030662362430957477,1080976,31.613273104826895,Jrue Holiday_steals_under
499,Derrick White,Celtics,fg3m,2.5,-175,over,0.6602601118038804,0.18775802131620334,0.6363636363636364,2.151346869007777,0.046552355034976726,0.030662362430957477,1080976,31.613273104826895,Derrick White_fg3m_over
500,Aaron Nesmith,Pacers,fgm,4.5,-150,under,0.6522666795279438,0.4355556627328645,0.6000000000000001,2.151346869007777,0.046552355034976726,0.030662362430957477,1080976,31.613273104826895,Aaron Nesmith_fgm_under
501,Luke Kornet,Celtics,rebounds,3.5,-160,over,0.640552227211231,0.20448684609125167,0.6153846153846154,2.151346869007777,0.046552355034976726,0.030662362430957477,1080976,31.613273104826895,Luke Kornet_rebounds_over
502,Myles Turner,Pacers,rebounds,7.5,-145,under,0.628485622543496,0.30961991459160454,0.5918367346938775,2.151346869007777,0.046552355034976726,0.030662362430957477,1080976,31.613273104826895,Myles Turner_rebounds_under
503,Pascal Siakam,Pacers,rebounds,8.5,-145,under,0.626007338961053,0.28868269122268897,0.5918367346938775,2.151346869007777,0.046552355034976726,0.030662362430957477,1080976,31.613273104826895,Pascal Siakam_rebounds_under
504,Andrew Nembhard,Pacers,blocks,0.5,-525,under,0.8521437889662113,0.0722844581322103,0.84,1.6170971449223426,0.06808432731829003,0.04967044685519758,1081574,19.132695864711327,Andrew Nembhard_blocks_under
505,Jrue Holiday,Celtics,fg3m,2.5,-210,under,0.7091167394733906,0.2339568865893118,0.6774193548387096,1.6170971449223426,0.06808432731829003,0.04967044685519758,1081574,19.132695864711327,Jrue Holiday_fg3m_under
506,Jrue Holiday,Celtics,steals,1.5,-175,under,0.6771301507064273,0.32030832697907186,0.6363636363636364,1.6170971449223426,0.06808432731829003,0.04967044685519758,1081574,19.132695864711327,Jrue Holiday_steals_under
507,Derrick White,Celtics,fg3m,2.5,-175,over,0.6602601118038804,0.18775802131620334,0.6363636363636364,1.6170971449223426,0.06808432731829003,0.04967044685519758,1081574,19.132695864711327,Derrick White_fg3m_over
508,Luke Kornet,Celtics,rebounds,3.5,-160,over,0.640552227211231,0.20448684609125167,0.6153846153846154,1.6170971449223426,0.06808432731829003,0.04967044685519758,1081574,19.132695864711327,Luke Kornet_rebounds_over
509,Myles Turner,Pacers,rebounds,7.5,-145,under,0.628485622543496,0.30961991459160454,0.5918367346938775,1.6170971449223426,0.06808432731829003,0.04967044685519758,1081574,19.132695864711327,Myles Turner_rebounds_under
510,Pascal Siakam,Pacers,rebounds,8.5,-145,under,0.626007338961053,0.28868269122268897,0.5918367346938775,1.6170971449223426,0.06808432731829003,0.04967044685519758,1081574,19.132695864711327,Pascal Siakam_rebounds_under
