,parlay_tag,props,COMBINED_PROB,COMBINED_EV
4589,2024-05-19_4589_,Nikola Jokic_blocks_0.5_130_under_P0.571_EV1.569_HOUSE_PROV0.435 + Anthony Edwards_fg3m_2.5_100_under_P0.570_EV0.697_HOUSE_PROV0.500 + Jamal Murray_blocks_0.5_160_over_P0.451_EV0.865_HOUSE_PROV0.385,0.14682698063963956,3.7802534422504444
4590,2024-05-19_4590_,Nikola Jokic_blocks_0.5_130_under_P0.571_EV1.569_HOUSE_PROV0.435 + Jaden McDaniels_rebounds_3.5_115_over_P0.567_EV1.090_HOUSE_PROV0.465 + Anthony Edwards_fgm_9.5_-110_under_P0.561_EV0.356_HOUSE_PROV0.524,0.1815682547019579,3.5704342770567337
4591,2024-05-19_4591_,Nikola Jokic_blocks_0.5_130_under_P0.571_EV1.569_HOUSE_PROV0.435 + Jaden McDaniels_rebounds_3.5_115_over_P0.567_EV1.090_HOUSE_PROV0.465 + Karl-Anthony Towns_steals_0.5_-110_under_P0.549_EV0.239_HOUSE_PROV0.524,0.17759928832212252,3.383090043550368
4592,2024-05-19_4592_,Nikola Jokic_blocks_0.5_130_under_P0.571_EV1.569_HOUSE_PROV0.435 + Jaden McDaniels_rebounds_3.5_115_over_P0.567_EV1.090_HOUSE_PROV0.465 + Aaron Gordon_assists_4.5_105_over_P0.531_EV0.443_HOUSE_PROV0.488,0.17183462214357065,3.709652616624556
4593,2024-05-19_4593_,Nikola Jokic_blocks_0.5_130_under_P0.571_EV1.569_HOUSE_PROV0.435 + Jaden McDaniels_rebounds_3.5_115_over_P0.567_EV1.090_HOUSE_PROV0.465 + Aaron Gordon_steals_0.5_160_under_P0.527_EV1.855_HOUSE_PROV0.385,0.17063552062086385,5.969304443112232
4594,2024-05-19_4594_,Nikola Jokic_blocks_0.5_130_under_P0.571_EV1.569_HOUSE_PROV0.435 + Jaden McDaniels_rebounds_3.5_115_over_P0.567_EV1.090_HOUSE_PROV0.465 + Mike Conley_fg3m_2.5_135_over_P0.501_EV0.892_HOUSE_PROV0.426,0.1622771302031544,4.428909804041533
4595,2024-05-19_4595_,Nikola Jokic_blocks_0.5_130_under_P0.571_EV1.569_HOUSE_PROV0.435 + Jaden McDaniels_rebounds_3.5_115_over_P0.567_EV1.090_HOUSE_PROV0.465 + Anthony Edwards_assists_5.5_120_over_P0.495_EV0.444_HOUSE_PROV0.455,0.16015721063157823,3.7117514723046963
4596,2024-05-19_4596_,Nikola Jokic_blocks_0.5_130_under_P0.571_EV1.569_HOUSE_PROV0.435 + Jaden McDaniels_rebounds_3.5_115_over_P0.567_EV1.090_HOUSE_PROV0.465 + Jamal Murray_rebounds_4.5_105_over_P0.494_EV0.066_HOUSE_PROV0.488,0.15994185433918912,3.1068528144997227
4597,2024-05-19_4597_,Nikola Jokic_blocks_0.5_130_under_P0.571_EV1.569_HOUSE_PROV0.435 + Jaden McDaniels_rebounds_3.5_115_over_P0.567_EV1.090_HOUSE_PROV0.465 + Karl-Anthony Towns_blocks_0.5_160_over_P0.493_EV1.414_HOUSE_PROV0.385,0.15966219603092954,5.263884271848305
4598,2024-05-19_4598_,Nikola Jokic_blocks_0.5_130_under_P0.571_EV1.569_HOUSE_PROV0.435 + Jaden McDaniels_rebounds_3.5_115_over_P0.567_EV1.090_HOUSE_PROV0.465 + Michael Porter Jr._steals_0.5_140_under_P0.487_EV0.841_HOUSE_PROV0.417,0.15751643835931323,4.347025452241645
4599,2024-05-19_4599_,Nikola Jokic_blocks_0.5_130_under_P0.571_EV1.569_HOUSE_PROV0.435 + Jaden McDaniels_rebounds_3.5_115_over_P0.567_EV1.090_HOUSE_PROV0.465 + Kentavious Caldwell-Pope_blocks_0.5_115_over_P0.473_EV0.082_HOUSE_PROV0.465,0.15297148156685014,3.1317727457417934
4600,2024-05-19_4600_,Nikola Jokic_blocks_0.5_130_under_P0.571_EV1.569_HOUSE_PROV0.435 + Jaden McDaniels_rebounds_3.5_115_over_P0.567_EV1.090_HOUSE_PROV0.465 + Aaron Gordon_fg3m_0.5_145_under_P0.468_EV0.729_HOUSE_PROV0.408,0.1513401304685161,4.167617578293449
4601,2024-05-19_4601_,Nikola Jokic_blocks_0.5_130_under_P0.571_EV1.569_HOUSE_PROV0.435 + Jaden McDaniels_rebounds_3.5_115_over_P0.567_EV1.090_HOUSE_PROV0.465 + Jamal Murray_blocks_0.5_160_over_P0.451_EV0.865_HOUSE_PROV0.385,0.14600771386559147,4.386105885849547
4602,2024-05-19_4602_,Nikola Jokic_blocks_0.5_130_under_P0.571_EV1.569_HOUSE_PROV0.435 + Anthony Edwards_fgm_9.5_-110_under_P0.561_EV0.356_HOUSE_PROV0.524 + Karl-Anthony Towns_steals_0.5_-110_under_P0.549_EV0.239_HOUSE_PROV0.524,0.17588970062835657,2.3721042705513247
4603,2024-05-19_4603_,Nikola Jokic_blocks_0.5_130_under_P0.571_EV1.569_HOUSE_PROV0.435 + Anthony Edwards_fgm_9.5_-110_under_P0.561_EV0.356_HOUSE_PROV0.524 + Aaron Gordon_assists_4.5_105_over_P0.531_EV0.443_HOUSE_PROV0.488,0.17018052567643419,2.6592839772055132
4604,2024-05-19_4604_,Nikola Jokic_blocks_0.5_130_under_P0.571_EV1.569_HOUSE_PROV0.435 + Anthony Edwards_fgm_9.5_-110_under_P0.561_EV0.356_HOUSE_PROV0.524 + Aaron Gordon_steals_0.5_160_under_P0.527_EV1.855_HOUSE_PROV0.385,0.16899296681938875,4.646425805990381
4605,2024-05-19_4605_,Nikola Jokic_blocks_0.5_130_under_P0.571_EV1.569_HOUSE_PROV0.435 + Anthony Edwards_fgm_9.5_-110_under_P0.561_EV0.356_HOUSE_PROV0.524 + Mike Conley_fg3m_2.5_135_over_P0.501_EV0.892_HOUSE_PROV0.426,0.16071503506529675,3.291800025039322
4606,2024-05-19_4606_,Nikola Jokic_blocks_0.5_130_under_P0.571_EV1.569_HOUSE_PROV0.435 + Anthony Edwards_fgm_9.5_-110_under_P0.561_EV0.356_HOUSE_PROV0.524 + Jamal Murray_rebounds_4.5_105_over_P0.494_EV0.066_HOUSE_PROV0.488,0.1584022387896018,2.1291807607965545
4607,2024-05-19_4607_,Nikola Jokic_blocks_0.5_130_under_P0.571_EV1.569_HOUSE_PROV0.435 + Anthony Edwards_fgm_9.5_-110_under_P0.561_EV0.356_HOUSE_PROV0.524 + Karl-Anthony Towns_blocks_0.5_160_over_P0.493_EV1.414_HOUSE_PROV0.385,0.15812527249889913,4.026078054732615
4608,2024-05-19_4608_,Nikola Jokic_blocks_0.5_130_under_P0.571_EV1.569_HOUSE_PROV0.435 + Anthony Edwards_fgm_9.5_-110_under_P0.561_EV0.356_HOUSE_PROV0.524 + Michael Porter Jr._steals_0.5_140_under_P0.487_EV0.841_HOUSE_PROV0.417,0.15600017009535205,3.2197907806605492
4609,2024-05-19_4609_,Nikola Jokic_blocks_0.5_130_under_P0.571_EV1.569_HOUSE_PROV0.435 + Anthony Edwards_fgm_9.5_-110_under_P0.561_EV0.356_HOUSE_PROV0.524 + Kentavious Caldwell-Pope_blocks_0.5_115_over_P0.473_EV0.082_HOUSE_PROV0.465,0.15149896349059805,2.1510953925823415
4610,2024-05-19_4610_,Nikola Jokic_blocks_0.5_130_under_P0.571_EV1.569_HOUSE_PROV0.435 + Anthony Edwards_fgm_9.5_-110_under_P0.561_EV0.356_HOUSE_PROV0.524 + Aaron Gordon_fg3m_0.5_145_under_P0.468_EV0.729_HOUSE_PROV0.408,0.1498833159335804,3.0620191777273806
4611,2024-05-19_4611_,Nikola Jokic_blocks_0.5_130_under_P0.571_EV1.569_HOUSE_PROV0.435 + Anthony Edwards_fgm_9.5_-110_under_P0.561_EV0.356_HOUSE_PROV0.524 + Jamal Murray_blocks_0.5_160_over_P0.451_EV0.865_HOUSE_PROV0.385,0.14460222968163022,3.254158183372329
4612,2024-05-19_4612_,Nikola Jokic_blocks_0.5_130_under_P0.571_EV1.569_HOUSE_PROV0.435 + Karl-Anthony Towns_steals_0.5_-110_under_P0.549_EV0.239_HOUSE_PROV0.524 + Aaron Gordon_assists_4.5_105_over_P0.531_EV0.443_HOUSE_PROV0.488,0.1664604877985507,2.4918569088061338
4613,2024-05-19_4613_,Nikola Jokic_blocks_0.5_130_under_P0.571_EV1.569_HOUSE_PROV0.435 + Karl-Anthony Towns_steals_0.5_-110_under_P0.549_EV0.239_HOUSE_PROV0.524 + Aaron Gordon_steals_0.5_160_under_P0.527_EV1.855_HOUSE_PROV0.385,0.16529888822158662,4.435561083121293
4614,2024-05-19_4614_,Nikola Jokic_blocks_0.5_130_under_P0.571_EV1.569_HOUSE_PROV0.435 + Karl-Anthony Towns_steals_0.5_-110_under_P0.549_EV0.239_HOUSE_PROV0.524 + Mike Conley_fg3m_2.5_135_over_P0.501_EV0.892_HOUSE_PROV0.426,0.15720190678218754,3.110546558778271
4615,2024-05-19_4615_,Nikola Jokic_blocks_0.5_130_under_P0.571_EV1.569_HOUSE_PROV0.435 + Karl-Anthony Towns_steals_0.5_-110_under_P0.549_EV0.239_HOUSE_PROV0.524 + Anthony Edwards_assists_5.5_120_over_P0.495_EV0.444_HOUSE_PROV0.455,0.15514828777586512,2.493662299574285
4616,2024-05-19_4616_,Nikola Jokic_blocks_0.5_130_under_P0.571_EV1.569_HOUSE_PROV0.435 + Karl-Anthony Towns_steals_0.5_-110_under_P0.549_EV0.239_HOUSE_PROV0.524 + Jamal Murray_rebounds_4.5_105_over_P0.494_EV0.066_HOUSE_PROV0.488,0.15493966675971377,1.9733414110059346
4617,2024-05-19_4617_,Nikola Jokic_blocks_0.5_130_under_P0.571_EV1.569_HOUSE_PROV0.435 + Karl-Anthony Towns_steals_0.5_-110_under_P0.549_EV0.239_HOUSE_PROV0.524 + Michael Porter Jr._steals_0.5_140_under_P0.487_EV0.841_HOUSE_PROV0.417,0.15259010575688386,3.040111390608171
4618,2024-05-19_4618_,Nikola Jokic_blocks_0.5_130_under_P0.571_EV1.569_HOUSE_PROV0.435 + Karl-Anthony Towns_steals_0.5_-110_under_P0.549_EV0.239_HOUSE_PROV0.524 + Kentavious Caldwell-Pope_blocks_0.5_115_over_P0.473_EV0.082_HOUSE_PROV0.465,0.14818729266101877,1.9947770029015874
4619,2024-05-19_4619_,Nikola Jokic_blocks_0.5_130_under_P0.571_EV1.569_HOUSE_PROV0.435 + Karl-Anthony Towns_steals_0.5_-110_under_P0.549_EV0.239_HOUSE_PROV0.524 + Aaron Gordon_fg3m_0.5_145_under_P0.468_EV0.729_HOUSE_PROV0.408,0.1466069621303502,2.8857885744068144
4620,2024-05-19_4620_,Nikola Jokic_blocks_0.5_130_under_P0.571_EV1.569_HOUSE_PROV0.435 + Karl-Anthony Towns_steals_0.5_-110_under_P0.549_EV0.239_HOUSE_PROV0.524 + Jamal Murray_blocks_0.5_160_over_P0.451_EV0.865_HOUSE_PROV0.385,0.1414413170595548,3.0737275437904046
4621,2024-05-19_4621_,Nikola Jokic_blocks_0.5_130_under_P0.571_EV1.569_HOUSE_PROV0.435 + Aaron Gordon_assists_4.5_105_over_P0.531_EV0.443_HOUSE_PROV0.488 + Mike Conley_fg3m_2.5_135_over_P0.501_EV0.892_HOUSE_PROV0.426,0.1520993158664656,3.426492223147026
4622,2024-05-19_4622_,Nikola Jokic_blocks_0.5_130_under_P0.571_EV1.569_HOUSE_PROV0.435 + Aaron Gordon_assists_4.5_105_over_P0.531_EV0.443_HOUSE_PROV0.488 + Anthony Edwards_assists_5.5_120_over_P0.495_EV0.444_HOUSE_PROV0.455,0.15011235494273586,2.785577289104995
4623,2024-05-19_4623_,Nikola Jokic_blocks_0.5_130_under_P0.571_EV1.569_HOUSE_PROV0.435 + Aaron Gordon_assists_4.5_105_over_P0.531_EV0.443_HOUSE_PROV0.488 + Jamal Murray_rebounds_4.5_105_over_P0.494_EV0.066_HOUSE_PROV0.488,0.14991050552194002,2.244987343743457
4624,2024-05-19_4624_,Nikola Jokic_blocks_0.5_130_under_P0.571_EV1.569_HOUSE_PROV0.435 + Aaron Gordon_assists_4.5_105_over_P0.531_EV0.443_HOUSE_PROV0.488 + Karl-Anthony Towns_blocks_0.5_160_over_P0.493_EV1.414_HOUSE_PROV0.385,0.14964838702557887,4.172697882732855
4625,2024-05-19_4625_,Nikola Jokic_blocks_0.5_130_under_P0.571_EV1.569_HOUSE_PROV0.435 + Aaron Gordon_assists_4.5_105_over_P0.531_EV0.443_HOUSE_PROV0.488 + Michael Porter Jr._steals_0.5_140_under_P0.487_EV0.841_HOUSE_PROV0.417,0.14763720853444162,3.353313258878705
4626,2024-05-19_4626_,Nikola Jokic_blocks_0.5_130_under_P0.571_EV1.569_HOUSE_PROV0.435 + Aaron Gordon_assists_4.5_105_over_P0.531_EV0.443_HOUSE_PROV0.488 + Kentavious Caldwell-Pope_blocks_0.5_115_over_P0.473_EV0.082_HOUSE_PROV0.465,0.14337730562692247,2.267257957332597
4627,2024-05-19_4627_,Nikola Jokic_blocks_0.5_130_under_P0.571_EV1.569_HOUSE_PROV0.435 + Aaron Gordon_assists_4.5_105_over_P0.531_EV0.443_HOUSE_PROV0.488 + Jamal Murray_blocks_0.5_160_over_P0.451_EV0.865_HOUSE_PROV0.385,0.13685029654136344,3.3882389265028703
4628,2024-05-19_4628_,Nikola Jokic_blocks_0.5_130_under_P0.571_EV1.569_HOUSE_PROV0.435 + Aaron Gordon_steals_0.5_160_under_P0.527_EV1.855_HOUSE_PROV0.385 + Mike Conley_fg3m_2.5_135_over_P0.501_EV0.892_HOUSE_PROV0.426,0.15103793185093375,5.61268028150586
4629,2024-05-19_4629_,Nikola Jokic_blocks_0.5_130_under_P0.571_EV1.569_HOUSE_PROV0.435 + Aaron Gordon_steals_0.5_160_under_P0.527_EV1.855_HOUSE_PROV0.385 + Anthony Edwards_assists_5.5_120_over_P0.495_EV0.444_HOUSE_PROV0.455,0.1490648363976167,4.805484938235226
4630,2024-05-19_4630_,Nikola Jokic_blocks_0.5_130_under_P0.571_EV1.569_HOUSE_PROV0.435 + Aaron Gordon_steals_0.5_160_under_P0.527_EV1.855_HOUSE_PROV0.385 + Jamal Murray_rebounds_4.5_105_over_P0.494_EV0.066_HOUSE_PROV0.488,0.14886439552851324,4.124643123920219
4631,2024-05-19_4631_,Nikola Jokic_blocks_0.5_130_under_P0.571_EV1.569_HOUSE_PROV0.435 + Aaron Gordon_steals_0.5_160_under_P0.527_EV1.855_HOUSE_PROV0.385 + Karl-Anthony Towns_blocks_0.5_160_over_P0.493_EV1.414_HOUSE_PROV0.385,0.14860410615531827,6.552483212514442
4632,2024-05-19_4632_,Nikola Jokic_blocks_0.5_130_under_P0.571_EV1.569_HOUSE_PROV0.435 + Aaron Gordon_steals_0.5_160_under_P0.527_EV1.855_HOUSE_PROV0.385 + Michael Porter Jr._steals_0.5_140_under_P0.487_EV0.841_HOUSE_PROV0.417,0.14660696213035015,5.520515602473926
4633,2024-05-19_4633_,Nikola Jokic_blocks_0.5_130_under_P0.571_EV1.569_HOUSE_PROV0.435 + Aaron Gordon_steals_0.5_160_under_P0.527_EV1.855_HOUSE_PROV0.385 + Kentavious Caldwell-Pope_blocks_0.5_115_over_P0.473_EV0.082_HOUSE_PROV0.465,0.1423767858052814,4.152691675492514
4634,2024-05-19_4634_,Nikola Jokic_blocks_0.5_130_under_P0.571_EV1.569_HOUSE_PROV0.435 + Aaron Gordon_steals_0.5_160_under_P0.527_EV1.855_HOUSE_PROV0.385 + Jamal Murray_blocks_0.5_160_over_P0.451_EV0.865_HOUSE_PROV0.385,0.13589532369061558,5.564502463708454
4635,2024-05-19_4635_,Nikola Jokic_blocks_0.5_130_under_P0.571_EV1.569_HOUSE_PROV0.435 + Mike Conley_fg3m_2.5_135_over_P0.501_EV0.892_HOUSE_PROV0.426 + Anthony Edwards_assists_5.5_120_over_P0.495_EV0.444_HOUSE_PROV0.455,0.14176306185718188,3.428522842718749
4636,2024-05-19_4636_,Nikola Jokic_blocks_0.5_130_under_P0.571_EV1.569_HOUSE_PROV0.435 + Mike Conley_fg3m_2.5_135_over_P0.501_EV0.892_HOUSE_PROV0.426 + Jamal Murray_rebounds_4.5_105_over_P0.494_EV0.066_HOUSE_PROV0.488,0.14157243936020594,2.8432901061046083
4637,2024-05-19_4637_,Nikola Jokic_blocks_0.5_130_under_P0.571_EV1.569_HOUSE_PROV0.435 + Mike Conley_fg3m_2.5_135_over_P0.501_EV0.892_HOUSE_PROV0.426 + Karl-Anthony Towns_blocks_0.5_160_over_P0.493_EV1.414_HOUSE_PROV0.385,0.14132489997127468,4.930194096481616
4638,2024-05-19_4638_,Nikola Jokic_blocks_0.5_130_under_P0.571_EV1.569_HOUSE_PROV0.435 + Mike Conley_fg3m_2.5_135_over_P0.501_EV0.892_HOUSE_PROV0.426 + Michael Porter Jr._steals_0.5_140_under_P0.487_EV0.841_HOUSE_PROV0.417,0.1394255838160276,4.0431433663075484
4639,2024-05-19_4639_,Nikola Jokic_blocks_0.5_130_under_P0.571_EV1.569_HOUSE_PROV0.435 + Mike Conley_fg3m_2.5_135_over_P0.501_EV0.892_HOUSE_PROV0.426 + Kentavious Caldwell-Pope_blocks_0.5_115_over_P0.473_EV0.082_HOUSE_PROV0.465,0.13540261795412636,2.8673998629520687
4640,2024-05-19_4640_,Nikola Jokic_blocks_0.5_130_under_P0.571_EV1.569_HOUSE_PROV0.435 + Mike Conley_fg3m_2.5_135_over_P0.501_EV0.892_HOUSE_PROV0.426 + Aaron Gordon_fg3m_0.5_145_under_P0.468_EV0.729_HOUSE_PROV0.408,0.13395862847808646,3.869568239819701
4641,2024-05-19_4641_,Nikola Jokic_blocks_0.5_130_under_P0.571_EV1.569_HOUSE_PROV0.435 + Mike Conley_fg3m_2.5_135_over_P0.501_EV0.892_HOUSE_PROV0.426 + Jamal Murray_blocks_0.5_160_over_P0.451_EV0.865_HOUSE_PROV0.385,0.12923864302287258,4.080953252002141
4642,2024-05-19_4642_,Nikola Jokic_blocks_0.5_130_under_P0.571_EV1.569_HOUSE_PROV0.435 + Anthony Edwards_assists_5.5_120_over_P0.495_EV0.444_HOUSE_PROV0.455 + Jamal Murray_rebounds_4.5_105_over_P0.494_EV0.066_HOUSE_PROV0.488,0.13972299708439198,2.2467332437819882
4643,2024-05-19_4643_,Nikola Jokic_blocks_0.5_130_under_P0.571_EV1.569_HOUSE_PROV0.435 + Anthony Edwards_assists_5.5_120_over_P0.495_EV0.444_HOUSE_PROV0.455 + Karl-Anthony Towns_blocks_0.5_160_over_P0.493_EV1.414_HOUSE_PROV0.385,0.13947869144500183,4.17490832325222
4644,2024-05-19_4644_,Nikola Jokic_blocks_0.5_130_under_P0.571_EV1.569_HOUSE_PROV0.435 + Anthony Edwards_assists_5.5_120_over_P0.495_EV0.444_HOUSE_PROV0.455 + Michael Porter Jr._steals_0.5_140_under_P0.487_EV0.841_HOUSE_PROV0.417,0.13760418715008946,3.3553262437534315
4645,2024-05-19_4645_,Nikola Jokic_blocks_0.5_130_under_P0.571_EV1.569_HOUSE_PROV0.435 + Anthony Edwards_assists_5.5_120_over_P0.495_EV0.444_HOUSE_PROV0.455 + Kentavious Caldwell-Pope_blocks_0.5_115_over_P0.473_EV0.082_HOUSE_PROV0.465,0.1336337756071841,2.2690092241527777
4646,2024-05-19_4646_,Nikola Jokic_blocks_0.5_130_under_P0.571_EV1.569_HOUSE_PROV0.435 + Anthony Edwards_assists_5.5_120_over_P0.495_EV0.444_HOUSE_PROV0.455 + Aaron Gordon_fg3m_0.5_145_under_P0.468_EV0.729_HOUSE_PROV0.408,0.13220864979694585,3.1949531576636883
4647,2024-05-19_4647_,Nikola Jokic_blocks_0.5_130_under_P0.571_EV1.569_HOUSE_PROV0.435 + Anthony Edwards_assists_5.5_120_over_P0.495_EV0.444_HOUSE_PROV0.455 + Jamal Murray_blocks_0.5_160_over_P0.451_EV0.865_HOUSE_PROV0.385,0.12755032422893567,3.390260327779389
4648,2024-05-19_4648_,Nikola Jokic_blocks_0.5_130_under_P0.571_EV1.569_HOUSE_PROV0.435 + Jamal Murray_rebounds_4.5_105_over_P0.494_EV0.066_HOUSE_PROV0.488 + Karl-Anthony Towns_blocks_0.5_160_over_P0.493_EV1.414_HOUSE_PROV0.385,0.139291140639525,3.537850465499684
4649,2024-05-19_4649_,Nikola Jokic_blocks_0.5_130_under_P0.571_EV1.569_HOUSE_PROV0.435 + Jamal Murray_rebounds_4.5_105_over_P0.494_EV0.066_HOUSE_PROV0.488 + Michael Porter Jr._steals_0.5_140_under_P0.487_EV0.841_HOUSE_PROV0.417,0.13741915690733614,2.7751758978170766
4650,2024-05-19_4650_,Nikola Jokic_blocks_0.5_130_under_P0.571_EV1.569_HOUSE_PROV0.435 + Jamal Murray_rebounds_4.5_105_over_P0.494_EV0.066_HOUSE_PROV0.488 + Kentavious Caldwell-Pope_blocks_0.5_115_over_P0.473_EV0.082_HOUSE_PROV0.465,0.1334540842006016,1.7642870753127404
4651,2024-05-19_4651_,Nikola Jokic_blocks_0.5_130_under_P0.571_EV1.569_HOUSE_PROV0.435 + Jamal Murray_rebounds_4.5_105_over_P0.494_EV0.066_HOUSE_PROV0.488 + Aaron Gordon_fg3m_0.5_145_under_P0.468_EV0.729_HOUSE_PROV0.408,0.13203087469378466,2.625938283719634
4652,2024-05-19_4652_,Nikola Jokic_blocks_0.5_130_under_P0.571_EV1.569_HOUSE_PROV0.435 + Karl-Anthony Towns_blocks_0.5_160_over_P0.493_EV1.414_HOUSE_PROV0.385 + Michael Porter Jr._steals_0.5_140_under_P0.487_EV0.841_HOUSE_PROV0.417,0.1371788795321491,4.8439563952270195
4653,2024-05-19_4653_,Nikola Jokic_blocks_0.5_130_under_P0.571_EV1.569_HOUSE_PROV0.435 + Karl-Anthony Towns_blocks_0.5_160_over_P0.493_EV1.414_HOUSE_PROV0.385 + Kentavious Caldwell-Pope_blocks_0.5_115_over_P0.473_EV0.082_HOUSE_PROV0.465,0.13322073975444598,3.564095255114559
4654,2024-05-19_4654_,Nikola Jokic_blocks_0.5_130_under_P0.571_EV1.569_HOUSE_PROV0.435 + Karl-Anthony Towns_blocks_0.5_160_over_P0.493_EV1.414_HOUSE_PROV0.385 + Aaron Gordon_fg3m_0.5_145_under_P0.468_EV0.729_HOUSE_PROV0.408,0.13180001872923772,4.655010372010308
4655,2024-05-19_4655_,Nikola Jokic_blocks_0.5_130_under_P0.571_EV1.569_HOUSE_PROV0.435 + Karl-Anthony Towns_blocks_0.5_160_over_P0.493_EV1.414_HOUSE_PROV0.385 + Jamal Murray_blocks_0.5_160_over_P0.451_EV0.865_HOUSE_PROV0.385,0.12715609113407964,4.885114524763351
4656,2024-05-19_4656_,Nikola Jokic_blocks_0.5_130_under_P0.571_EV1.569_HOUSE_PROV0.435 + Michael Porter Jr._steals_0.5_140_under_P0.487_EV0.841_HOUSE_PROV0.417 + Kentavious Caldwell-Pope_blocks_0.5_115_over_P0.473_EV0.082_HOUSE_PROV0.465,0.13143033832284395,2.7990762760775585
4657,2024-05-19_4657_,Nikola Jokic_blocks_0.5_130_under_P0.571_EV1.569_HOUSE_PROV0.435 + Michael Porter Jr._steals_0.5_140_under_P0.487_EV0.841_HOUSE_PROV0.417 + Aaron Gordon_fg3m_0.5_145_under_P0.468_EV0.729_HOUSE_PROV0.408,0.13002871087842593,3.7925414295991597
4658,2024-05-19_4658_,Nikola Jokic_blocks_0.5_130_under_P0.571_EV1.569_HOUSE_PROV0.435 + Michael Porter Jr._steals_0.5_140_under_P0.487_EV0.841_HOUSE_PROV0.417 + Jamal Murray_blocks_0.5_160_over_P0.451_EV0.865_HOUSE_PROV0.385,0.12544719469631022,4.00209069140722
4659,2024-05-19_4659_,Nikola Jokic_blocks_0.5_130_under_P0.571_EV1.569_HOUSE_PROV0.435 + Kentavious Caldwell-Pope_blocks_0.5_115_over_P0.473_EV0.082_HOUSE_PROV0.465 + Aaron Gordon_fg3m_0.5_145_under_P0.468_EV0.729_HOUSE_PROV0.408,0.12627688104480542,2.6493799153903943
4660,2024-05-19_4660_,Nikola Jokic_blocks_0.5_130_under_P0.571_EV1.569_HOUSE_PROV0.435 + Kentavious Caldwell-Pope_blocks_0.5_115_over_P0.473_EV0.082_HOUSE_PROV0.465 + Jamal Murray_blocks_0.5_160_over_P0.451_EV0.865_HOUSE_PROV0.385,0.12182755927559401,2.83168464803156
4661,2024-05-19_4661_,Nikola Jokic_blocks_0.5_130_under_P0.571_EV1.569_HOUSE_PROV0.435 + Aaron Gordon_fg3m_0.5_145_under_P0.468_EV0.729_HOUSE_PROV0.408 + Jamal Murray_blocks_0.5_160_over_P0.451_EV0.865_HOUSE_PROV0.385,0.12052833983550028,3.829303534649572
4662,2024-05-19_4662_,Anthony Edwards_fg3m_2.5_100_under_P0.570_EV0.697_HOUSE_PROV0.500 + Jaden McDaniels_rebounds_3.5_115_over_P0.567_EV1.090_HOUSE_PROV0.465 + Karl-Anthony Towns_steals_0.5_-110_under_P0.549_EV0.239_HOUSE_PROV0.524,0.17713281241636972,2.27049680054463
4663,2024-05-19_4663_,Anthony Edwards_fg3m_2.5_100_under_P0.570_EV0.697_HOUSE_PROV0.500 + Jaden McDaniels_rebounds_3.5_115_over_P0.567_EV1.090_HOUSE_PROV0.465 + Aaron Gordon_assists_4.5_105_over_P0.531_EV0.443_HOUSE_PROV0.488,0.17138328750275425,2.5537183966838928
4664,2024-05-19_4664_,Anthony Edwards_fg3m_2.5_100_under_P0.570_EV0.697_HOUSE_PROV0.500 + Jaden McDaniels_rebounds_3.5_115_over_P0.567_EV1.090_HOUSE_PROV0.465 + Aaron Gordon_steals_0.5_160_under_P0.527_EV1.855_HOUSE_PROV0.385,0.17018733549699755,4.513472054282163
4665,2024-05-19_4665_,Anthony Edwards_fg3m_2.5_100_under_P0.570_EV0.697_HOUSE_PROV0.500 + Jaden McDaniels_rebounds_3.5_115_over_P0.567_EV1.090_HOUSE_PROV0.465 + Nikola Jokic_assists_8.5_-105_under_P0.515_EV0.026_HOUSE_PROV0.512,0.16617779971679958,1.9755109738266095
4666,2024-05-19_4666_,Anthony Edwards_fg3m_2.5_100_under_P0.570_EV0.697_HOUSE_PROV0.500 + Jaden McDaniels_rebounds_3.5_115_over_P0.567_EV1.090_HOUSE_PROV0.465 + Mike Conley_fg3m_2.5_135_over_P0.501_EV0.892_HOUSE_PROV0.426,0.1618508989270629,3.1775166682898544
4667,2024-05-19_4667_,Anthony Edwards_fg3m_2.5_100_under_P0.570_EV0.697_HOUSE_PROV0.500 + Jaden McDaniels_rebounds_3.5_115_over_P0.567_EV1.090_HOUSE_PROV0.465 + Jamal Murray_rebounds_4.5_105_over_P0.494_EV0.066_HOUSE_PROV0.488,0.15952175681472533,2.030921431609018
4668,2024-05-19_4668_,Anthony Edwards_fg3m_2.5_100_under_P0.570_EV0.697_HOUSE_PROV0.500 + Jaden McDaniels_rebounds_3.5_115_over_P0.567_EV1.090_HOUSE_PROV0.465 + Karl-Anthony Towns_blocks_0.5_160_over_P0.493_EV1.414_HOUSE_PROV0.385,0.15924283304692408,3.9016743673230554
4669,2024-05-19_4669_,Anthony Edwards_fg3m_2.5_100_under_P0.570_EV0.697_HOUSE_PROV0.500 + Jaden McDaniels_rebounds_3.5_115_over_P0.567_EV1.090_HOUSE_PROV0.465 + Nikola Jokic_steals_1.5_115_under_P0.487_EV0.236_HOUSE_PROV0.465,0.15720201282490345,2.266663042831161
4670,2024-05-19_4670_,Anthony Edwards_fg3m_2.5_100_under_P0.570_EV0.697_HOUSE_PROV0.500 + Jaden McDaniels_rebounds_3.5_115_over_P0.567_EV1.090_HOUSE_PROV0.465 + Michael Porter Jr._steals_0.5_140_under_P0.487_EV0.841_HOUSE_PROV0.417,0.1571027113452649,3.106499905415669
